created_at,text
Mon Nov 27 14:24:36 +0000 2017,"The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle c… https://t.co/P1gGkHVyxy"
Mon Nov 27 14:16:36 +0000 2017,"The good news is that their ratings are terrible, nobody cares! https://t.co/I7h4Ryin3h"
Mon Nov 27 14:04:51 +0000 2017,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrup… https://t.co/3f2NxPueRO"
Mon Nov 27 01:47:32 +0000 2017,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country.  Senate Republicans w… https://t.co/T9L8Z9CtyW"
Sun Nov 26 21:29:46 +0000 2017,"Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russi… https://t.co/oZnstJiYYT"
Sun Nov 26 14:33:47 +0000 2017,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn’t enough. Can’t let Schum… https://t.co/wT9pRKnk9Y
Sun Nov 26 13:52:36 +0000 2017,"The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime, WEAK on the… https://t.co/H01kbYd7Rp"
Sat Nov 25 23:25:54 +0000 2017,"Wow, even I didn’t realize we did so much. Wish the Fake News would report! Thank you. https://t.co/ApVbu2b0Jd"
Sat Nov 25 22:37:21 +0000 2017,".@FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still… https://t.co/qzwpwVN2ep"
Sat Nov 25 22:00:11 +0000 2017,Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been un… https://t.co/tsg4wGBN0D
Sat Nov 25 21:48:16 +0000 2017,"The Consumer Financial Protection Bureau, or CFPB, has been a total disaster as run by the previous Administrations… https://t.co/PZOjFdB5H8"
Sat Nov 25 19:40:55 +0000 2017,"Happy #SmallBusinessSaturday!

A great day to support your community and America’s JOB creators by shopping locally… https://t.co/a0fME8HRXT"
Fri Nov 24 22:40:26 +0000 2017,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I… https://t.co/yFDS5Pz9yB"
Fri Nov 24 18:49:12 +0000 2017,"Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack, with so much loss o… https://t.co/dG2jNyaok9"
Fri Nov 24 15:27:13 +0000 2017,Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate t… https://t.co/73hMjYKjMI
Fri Nov 24 12:10:46 +0000 2017,"After Turkey call I will be heading over to Trump National Golf Club, Jupiter, to play golf (quickly) with Tiger Wo… https://t.co/QIHCtDSqgV"
Fri Nov 24 12:04:13 +0000 2017,Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I i… https://t.co/1PLdvtd5rj
Fri Nov 24 11:48:58 +0000 2017,"Can you believe that the disrespect for our Country, our Flag, our Anthem continues without penalty to the players.… https://t.co/4hdK4d7KC7"
Fri Nov 24 04:54:37 +0000 2017,Two great people! https://t.co/5cVnMhnmuH
Fri Nov 24 04:42:17 +0000 2017,A great guy (with great ratings)! https://t.co/S0S6xqrjSC
Fri Nov 24 04:38:23 +0000 2017,RT @DeptofDefense: #HappyThanksgiving from @USArmy and @USNationalGuard #soldiers serving with Task Force Marauder in #Afghanistan. 🦃 https…
Fri Nov 24 04:37:17 +0000 2017,"RT @Scavino45: Today, @POTUS @realDonaldTrump and @FLOTUS Melania visit the @USCG at the Lake Worth Inlet Station, in Riviera Beach, Florid…"
Thu Nov 23 23:18:00 +0000 2017,"ObamaCare premiums are going up, up, up, just as I have been predicting for two years. ObamaCare is OWNED by the De… https://t.co/CfvGYklDsE"
Thu Nov 23 22:54:41 +0000 2017,"My great honor to join our incredible men and women of the @USCG, at the Lake Worth Inlet Station, in Riviera Beach… https://t.co/x3XZJA9DiF"
Thu Nov 23 15:35:13 +0000 2017,HAPPY THANKSGIVING! https://t.co/nQhi7XopMW
Thu Nov 23 13:43:24 +0000 2017,"Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M.  Afghanistan, Iraq… https://t.co/1PfyK6f4DK"
Thu Nov 23 11:44:36 +0000 2017,MAKE AMERICA GREAT AGAIN!
Thu Nov 23 11:31:09 +0000 2017,@ThePlumLineGS MAKE AMERICA GREAT AGAIN!
Thu Nov 23 11:28:32 +0000 2017,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Milita… https://t.co/JmdSe29W8E"
Thu Nov 23 02:06:57 +0000 2017,....And it will get even better with Tax Cuts! https://t.co/75wozGJQoP
Wed Nov 22 21:32:18 +0000 2017,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 peo… https://t.co/zl3PZApiTt
Wed Nov 22 21:25:11 +0000 2017,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly!  @FoxNews
Wed Nov 22 21:14:41 +0000 2017,RT @FLOTUS: Preparations are underway to celebrate the holidays at the @WhiteHouse! https://t.co/N5qZ1NP8ez
Wed Nov 22 13:00:38 +0000 2017,The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for… https://t.co/CX0C8dU4h7
Wed Nov 22 11:51:22 +0000 2017,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hi… https://t.co/nfmwwXtyRy
Wed Nov 22 11:13:16 +0000 2017,"RT @IngrahamAngle: “Far right”? You mean “right so far,” as in @realDonaldTrump has been right so far abt how to kick the economy into high…"
Wed Nov 22 10:48:10 +0000 2017,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season.… https://t.co/tqZuHcaCyG
Wed Nov 22 10:33:28 +0000 2017,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contra… https://t.co/R7yb95fkUw"
Wed Nov 22 10:25:22 +0000 2017,"It wasn’t the White House, it wasn’t the State Department, it wasn’t father LaVar’s so-called people on the ground… https://t.co/U895bwpOnK"
Tue Nov 21 22:49:40 +0000 2017,"Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their d… https://t.co/kATC8YVCyz"
Tue Nov 21 18:25:24 +0000 2017,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at t… https://t.co/QkuaKB68Dp
Mon Nov 20 11:55:57 +0000 2017,Under President Trump unemployment rate will drop below 4%.  Analysts predict economic boom for 2018!  @foxandfriends and @Varneyco
Mon Nov 20 11:25:38 +0000 2017,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National An… https://t.co/5P18NSv8ZW
Mon Nov 20 02:21:24 +0000 2017,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long an… https://t.co/m0GyFBDPkQ
Mon Nov 20 01:29:02 +0000 2017,"Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those re… https://t.co/rgYCrqyrR9"
Sun Nov 19 23:57:10 +0000 2017,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horr… https://t.co/HgHgIVikj3
Sun Nov 19 23:36:40 +0000 2017,"Shoplifting is a very big deal in China, as it should be (5-10 years in jail), but not to father LaVar. Should have… https://t.co/TyDMChjEIM"
Sun Nov 19 23:22:17 +0000 2017,"Sen. Jeff Flake(y), who is unelectable in the Great State of Arizona (quit race, anemic polls) was caught (purposel… https://t.co/ch8x9i4qN7"
Sun Nov 19 17:42:36 +0000 2017,"Now that the three basketball players are out of China and saved from years in jail, LaVar Ball, the father of LiAn… https://t.co/371qJ1biwh"
Sat Nov 18 13:49:51 +0000 2017,RT @greta: Thank you @realDonaldTrump - this is important to so many of us https://t.co/zJAfZByQKX
Sat Nov 18 13:49:27 +0000 2017,"RT @piersmorgan: BOOM! Thank you, Mr President. Trophy-hunting is repellent. https://t.co/iEPfEQNX4t"
Sat Nov 18 13:31:47 +0000 2017,"Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop, which is so good for the… https://t.co/dsLJX3x1M3"
Sat Nov 18 00:47:03 +0000 2017,Put big game trophy decision on hold until such time as I review all conservation facts. Under study for years. Wil… https://t.co/HalVQryMu4
Fri Nov 17 23:13:27 +0000 2017,"Today, it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse!… https://t.co/EDZ5NjVfgq"
Fri Nov 17 15:03:16 +0000 2017,"Together, we're going to restore safety to our streets and peace to our communities, and we're going to destroy the… https://t.co/hAY44qICh6"
Fri Nov 17 11:00:43 +0000 2017,"If Democrats were not such obstructionists and understood the power of lower taxes, we would be able to get many of their ideas into Bill!"
Fri Nov 17 10:29:37 +0000 2017,"Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform, we'll really see some great results!"
Fri Nov 17 03:15:49 +0000 2017,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?
Fri Nov 17 03:06:34 +0000 2017,"The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 &amp; 6 while she sleeps? ....."
Fri Nov 17 02:57:19 +0000 2017,"Big win today in the House for GOP Tax Cuts and Reform, 227-205. Zero Dems, they want to raise taxes much higher, but not for our military!"
Thu Nov 16 20:16:15 +0000 2017,Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling o… https://t.co/gkn9aZ40Yf
Thu Nov 16 18:13:51 +0000 2017,Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Ass… https://t.co/1fnmbOdhQR
Thu Nov 16 12:43:05 +0000 2017,"China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!"
Thu Nov 16 11:34:52 +0000 2017,"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!"
Thu Nov 16 11:30:14 +0000 2017,"To the three UCLA basketball players I say:  You're welcome, go out and give a big Thank You to President Xi Jinping of China who made....."
Thu Nov 16 02:14:35 +0000 2017,Big vote tomorrow in the House. Tax cuts are getting close!
Thu Nov 16 02:11:45 +0000 2017,Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!
Wed Nov 15 16:52:33 +0000 2017,It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!
Wed Nov 15 16:39:16 +0000 2017,"...They should realize that these relationships are a good thing, not a bad thing. The U.S. is being respected again. Watch Trade!"
Wed Nov 15 16:35:39 +0000 2017,"The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China....."
Wed Nov 15 15:11:53 +0000 2017,Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!
Wed Nov 15 10:58:18 +0000 2017,Thank you! https://t.co/EQMwv1XbiM
Wed Nov 15 10:53:42 +0000 2017,"Thank you, working hard! https://t.co/TmNdNPBJ3m"
Wed Nov 15 10:45:39 +0000 2017,"While in the Philippines I was forced to watch @CNN, which I have not done in months, and again realized how bad, and FAKE, it is. Loser!"
Wed Nov 15 10:40:02 +0000 2017,".@foxandfriends will be showing much of our successful trip to Asia, and the friendships &amp; benefits that will endure for years to come!"
Wed Nov 15 10:30:58 +0000 2017,Our great country is respected again in Asia. You will see the fruits of our long but successful trip for many years to come!
Wed Nov 15 10:25:48 +0000 2017,"RT @Scavino45: 20,295 miles later #POTUSinAsia has successfully concluded as @POTUS @realDonaldTrump lands on the South Lawn of @WhiteHouse…"
Wed Nov 15 10:22:33 +0000 2017,"RT @realDonaldTrump: Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Mark…"
Wed Nov 15 10:22:10 +0000 2017,"RT @PChowka: Sean Hannity's Big Week - Top Ratings, Probing Reporting, and Let There Be Light at American Thinker https://t.co/b0RxpZd3Lb h…"
Wed Nov 15 10:21:35 +0000 2017,"RT @realDonaldTrump: Thank you to our GREAT Military/Veterans and @PacificCommand.

Remember #PearlHarbor. Remember the @USSArizona!

A day…"
Wed Nov 15 04:42:16 +0000 2017,Just returned from Asia after 12 very successful days. Great to be home!
Tue Nov 14 17:39:54 +0000 2017,THANK YOU ASIA! #USA🇺🇸 https://t.co/FziKSbrzcu
Tue Nov 14 09:11:51 +0000 2017,THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREA… https://t.co/qL8BBq3GOs
Tue Nov 14 08:07:29 +0000 2017,One of the most accurate polls last time around. But #FakeNews likes to say we’re in the 30’s. They are wrong. Some… https://t.co/1zCve1fACN
Tue Nov 14 06:23:12 +0000 2017,I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.
Tue Nov 14 05:26:45 +0000 2017,"Just arrived at #ASEAN50 in the Philippines for my final stop with World Leaders. Will lead to FAIR TRADE DEALS, un… https://t.co/ExRBdQnJru"
Tue Nov 14 05:20:31 +0000 2017,"After my tour of Asia, all Countries dealing with us on TRADE know that the rules have changed. The United States h… https://t.co/MoMNa1MUI3"
Tue Nov 14 05:08:19 +0000 2017,Great to see @RandPaul looking well and back on the Senate floor. He will help us with TAX CUTS and REFORM!
Tue Nov 14 02:21:14 +0000 2017,"Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!

#MakeAmericaGreatAgain🇺🇸"
Mon Nov 13 15:06:01 +0000 2017,"I am proud of the Rep. House &amp; Senate for working so hard on cutting taxes {&amp; reform.} We’re getting close! Now, ho… https://t.co/bPmeYwoMhU"
Mon Nov 13 14:57:02 +0000 2017,"Happy to announce, I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and lower drug prices!"
Mon Nov 13 12:33:24 +0000 2017,Will be leaving the Philippines tomorrow after many days of constant mtgs &amp; work in order to #MAGA! My promises are rapidly being fulfilled.
Mon Nov 13 12:29:06 +0000 2017,"Great day of bilateral meetings at #ASEANSummit on trade, which we are turning around to be great deals for our cou… https://t.co/n7g7Zvo9pl"
Sun Nov 12 14:29:22 +0000 2017,Thank you! https://t.co/TD0rYcWN8C
Sun Nov 12 11:20:20 +0000 2017,"We had a wonderful visit to Vietnam, thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gal… https://t.co/s5gIKMqt50"
Sun Nov 12 10:21:06 +0000 2017,"Just landed in the Philippines after a great day of meetings and events in Hanoi, Vietnam! https://t.co/YxHRNhhPWo"
Sun Nov 12 00:48:01 +0000 2017,"Why would Kim Jong-un insult me by calling me ""old,"" when I would NEVER call him ""short and fat?"" Oh well, I try so… https://t.co/PmsWNkH4r4"
Sun Nov 12 00:43:36 +0000 2017,"Does the Fake News Media remember when Crooked Hillary Clinton, as Secretary of State, was begging Russia to be our… https://t.co/0QnLU03c03"
Sun Nov 12 00:18:32 +0000 2017,"When will all the haters and fools out there realize that having a good relationship with Russia is a good thing, n… https://t.co/tPCd8nSwY3"
Sun Nov 12 00:16:05 +0000 2017,Met with President Putin of Russia who was at #APEC meetings. Good discussions on Syria. Hope for his help to solve… https://t.co/eOt8rDcpeY
Sat Nov 11 23:35:39 +0000 2017,"Will be doing a joint press conference in Hanoi, Vietnam then heading for final destination of trip, the Phillipines."
Sat Nov 11 23:32:25 +0000 2017,President Xi of China has stated that he is upping the sanctions against #NoKo. Said he wants them to denuclearize. Progress is being made.
Sat Nov 11 12:35:46 +0000 2017,"“Presidential Proclamation Commemorating the 50th Anniversary of the Vietnam War” 
➡️https://t.co/hgUQP9leqK 
➡️… https://t.co/xZ8AWnxDEA"
